674.1974487304688,415.4091796875,675.9569091796875,391.2957458496094,646.4462280273438,395.75567626953125,649.4061889648438,402.7980651855469,558.2069702148438,415.978759765625,668.6553955078125,552.6556396484375,456.7459716796875,578.4429931640625,686.3604125976562,707.0512084960938,358.6244201660156,775.8900756835938,539.2898559570312,719.5922241210938,413.1396789550781,704.8320922851562,644.7026977539062,934.0878295898438,488.98565673828125,944.3361206054688,687.3461303710938,1179.944091796875,442.6377868652344,1183.852783203125,732.97265625,1435.747802734375,386.839599609375,1431.4713134765625
 668.5140991210938,415.94525146484375,670.738525390625,391.8074645996094,640.909423828125,396.0361633300781,644.370361328125,402.9527893066406,552.6661376953125,415.3012390136719,663.3289184570312,553.883056640625,449.7926330566406,577.1083374023438,677.112548828125,711.0120849609375,352.6247863769531,772.92041015625,522.5983276367188,719.8134765625,407.0303649902344,703.5038452148438,638.2457885742188,934.9099731445312,481.55267333984375,944.7825317382812,682.2536010742188,1180.7877197265625,438.8077087402344,1186.3275146484375,732.3997192382812,1435.5240478515625,387.4142761230469,1430.702392578125
 661.03662109375,415.43402099609375,663.4918212890625,391.2165832519531,633.34130859375,395.4202880859375,637.4293823242188,402.5549011230469,545.7324829101562,414.7840881347656,655.6005859375,555.232177734375,443.74871826171875,576.8433837890625,668.1546630859375,714.9562377929688,345.3251953125,771.205078125,516.4957275390625,720.775634765625,402.88909912109375,698.9566040039062,631.0545043945312,935.5243530273438,475.6536560058594,945.7030029296875,677.0132446289062,1180.03271484375,435.2402648925781,1187.565185546875,731.8692016601562,1435.3692626953125,386.5201721191406,1432.2462158203125
 655.4791870117188,415.0609436035156,657.7745361328125,390.57269287109375,628.020263671875,394.7505187988281,631.302001953125,401.43438720703125,540.410888671875,413.3912658691406,649.4952392578125,557.4060668945312,436.1788330078125,576.868896484375,658.5208740234375,715.0907592773438,336.38165283203125,768.48046875,504.5491638183594,721.107421875,392.4262390136719,709.5029907226562,624.5150146484375,936.561767578125,468.1972961425781,946.8670043945312,674.9605712890625,1180.61767578125,430.1003723144531,1191.1373291015625,731.8452758789062,1434.755859375,385.49066162109375,1433.3724365234375
 651.8809814453125,415.9331359863281,653.303466796875,391.67901611328125,624.333251953125,396.02117919921875,625.372802734375,403.5500793457031,535.954345703125,416.05828857421875,644.1718139648438,559.155029296875,429.0195007324219,578.3953247070312,648.6336669921875,717.9415283203125,325.38128662109375,768.998291015625,493.01513671875,723.0465698242188,387.5579528808594,706.0093383789062,620.5908203125,939.4742431640625,462.76995849609375,950.7249755859375,673.8054809570312,1182.3460693359375,428.52899169921875,1194.5155029296875,732.1275024414062,1434.2181396484375,383.7658386230469,1434.55224609375
 644.9352416992188,415.6319274902344,645.9409790039062,391.3505859375,616.8649291992188,396.52655029296875,619.0806884765625,403.85699462890625,530.2324829101562,418.6278991699219,640.23291015625,558.5928955078125,425.2599792480469,578.9111938476562,642.0143432617188,717.7782592773438,316.8948669433594,767.3758544921875,486.1204833984375,726.1001586914062,373.40216064453125,707.0853881835938,615.9955444335938,937.2207641601562,458.138671875,948.9675903320312,672.2372436523438,1180.53076171875,426.7710876464844,1193.8699951171875,732.1941528320312,1433.4288330078125,382.0602722167969,1435.09521484375
 640.3264770507812,414.8036804199219,641.3980102539062,390.87005615234375,612.4512329101562,395.658447265625,614.6937255859375,404.4085998535156,526.1548461914062,418.4395751953125,635.5552368164062,559.88916015625,420.9434814453125,579.778564453125,633.6724243164062,715.4989013671875,309.41131591796875,765.7542724609375,474.6828308105469,726.5839233398438,365.0019226074219,706.6109619140625,613.2855834960938,937.92138671875,455.5536804199219,949.7779541015625,671.53369140625,1180.616455078125,425.78631591796875,1192.68310546875,732.3153076171875,1433.80859375,381.0222473144531,1435.597900390625
 638.9072265625,413.765625,637.8331298828125,388.6178283691406,607.7102661132812,394.6015625,613.6901245117188,402.53936767578125,518.7744750976562,421.32049560546875,631.9822998046875,558.8507080078125,418.59649658203125,580.52783203125,624.9434204101562,717.7852783203125,302.89434814453125,764.2582397460938,471.0313415527344,727.3807983398438,364.1271057128906,699.4429931640625,616.6023559570312,932.8936157226562,455.1722106933594,944.1168823242188,670.308837890625,1183.307373046875,423.12225341796875,1189.5135498046875,732.3499145507812,1427.939697265625,379.93817138671875,1434.5621337890625
 637.6836547851562,414.71514892578125,636.3211059570312,389.6275939941406,606.4616088867188,395.6341552734375,611.5050048828125,403.4385070800781,516.4728393554688,422.2632751464844,629.3262329101562,558.9071044921875,414.4856872558594,580.308349609375,618.5970458984375,718.3364868164062,297.903076171875,762.3013916015625,467.5930480957031,727.897216796875,355.8329772949219,696.9801635742188,614.767578125,933.4063720703125,452.1231994628906,945.2374877929688,670.6543579101562,1181.704833984375,422.9480285644531,1190.1005859375,733.2006225585938,1427.4769287109375,379.68310546875,1434.4656982421875
 635.7456665039062,414.97442626953125,634.3304443359375,389.89068603515625,603.7918701171875,396.099609375,610.19921875,404.06170654296875,513.2468872070312,423.6158142089844,626.48876953125,559.119140625,413.6861572265625,580.3892211914062,608.4195556640625,717.93505859375,293.5968933105469,760.6665649414062,454.03521728515625,726.664306640625,347.7259521484375,700.0418701171875,614.2372436523438,932.7951049804688,452.5582580566406,945.1432495117188,670.4262084960938,1179.0604248046875,422.5298156738281,1190.1627197265625,730.98193359375,1424.4521484375,380.1405029296875,1434.2081298828125
